date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:36:43	48539/48539	---M--	200	added ('OK')	image/jpeg	etag:%22v52%22	http://4.bp.blogspot.com/-J7-HPhZoueY/Tr4c-819SpI/AAAAAAAAAFI/0cZ7ATprfeY/s400/pacucha7.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-J7-HPhZoueY/Tr4c-819SpI/AAAAAAAAAFI/0cZ7ATprfeY/s400/pacucha7.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html)
04:36:45	229895/229895	---M--	200	added ('OK')	image/jpeg	etag:%22v50%22	http://2.bp.blogspot.com/-qKusX0LOLLA/Tr4be31lKVI/AAAAAAAAAFA/_CXbIWEpfKo/s1600/pacucha6.jpg	C:/Users/pc-3/Desktop/walter/2.bp.blogspot.com/-qKusX0LOLLA/Tr4be31lKVI/AAAAAAAAAFA/_CXbIWEpfKo/s1600/pacucha6.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html)
04:36:54	55398/55398	---M--	200	added ('OK')	image/jpeg	etag:%22v4a%22	http://4.bp.blogspot.com/-V-qcLhvAmoA/Tr4ab1cRaqI/AAAAAAAAAEo/K2Kjlk7LwmA/s400/pacucha1.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-V-qcLhvAmoA/Tr4ab1cRaqI/AAAAAAAAAEo/K2Kjlk7LwmA/s400/pacucha1.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html)
04:36:59	459668/459668	---M--	200	added ('OK')	image/jpeg	etag:%22v40%22	http://1.bp.blogspot.com/-14CbuW9kCug/Tr4SdkiBMAI/AAAAAAAAAEA/RIzC-XQNTJ0/s1600/pacucha2.jpg	C:/Users/pc-3/Desktop/walter/1.bp.blogspot.com/-14CbuW9kCug/Tr4SdkiBMAI/AAAAAAAAAEA/RIzC-XQNTJ0/s1600/pacucha2.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html)
04:37:07	45633/45633	---M--	200	added ('OK')	image/jpeg	etag:%22v3c%22	http://2.bp.blogspot.com/-Qk3Tn-7_QqY/Tr4Pvl12xMI/AAAAAAAAADw/1FU6L542cdY/s400/P1010989.JPG	C:/Users/pc-3/Desktop/walter/2.bp.blogspot.com/-Qk3Tn-7_QqY/Tr4Pvl12xMI/AAAAAAAAADw/1FU6L542cdY/s400/P1010989.JPG	(from http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html)
04:37:39	404646/404646	---M--	200	added ('OK')	image/jpeg	etag:%22v52%22	http://4.bp.blogspot.com/-J7-HPhZoueY/Tr4c-819SpI/AAAAAAAAAFI/0cZ7ATprfeY/s1600/pacucha7.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-J7-HPhZoueY/Tr4c-819SpI/AAAAAAAAAFI/0cZ7ATprfeY/s1600/pacucha7.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html)
04:37:46	42424/42424	---M--	200	added ('OK')	image/jpeg	etag:%22v38%22	http://4.bp.blogspot.com/--Mf7SeDUc1A/Tr38F1OqANI/AAAAAAAAADg/Ru2rkdChArc/s400/P1010982.JPG	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/--Mf7SeDUc1A/Tr38F1OqANI/AAAAAAAAADg/Ru2rkdChArc/s400/P1010982.JPG	(from http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html)
04:37:47	401565/401565	---M--	200	added ('OK')	image/jpeg	etag:%22v4a%22	http://4.bp.blogspot.com/-V-qcLhvAmoA/Tr4ab1cRaqI/AAAAAAAAAEo/K2Kjlk7LwmA/s1600/pacucha1.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-V-qcLhvAmoA/Tr4ab1cRaqI/AAAAAAAAAEo/K2Kjlk7LwmA/s1600/pacucha1.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html)
04:37:49	8115/8115	---M--	200	added ('OK')	image/jpeg	etag:%22v54%22	http://2.bp.blogspot.com/-i0_GG1s6fHw/Tr4eKQP61PI/AAAAAAAAAFQ/aOwFwxBWbD8/s400/pacucha8.jpg	C:/Users/pc-3/Desktop/walter/2.bp.blogspot.com/-i0_GG1s6fHw/Tr4eKQP61PI/AAAAAAAAAFQ/aOwFwxBWbD8/s400/pacucha8.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html)
04:37:51	90480/90480	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html?showComment=1378610292666	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylase7a4.html	(from http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html)
04:37:53	90480/90480	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html?showComment=1395063594085	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylasd60b.html	(from http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html)
04:37:57	63314/63314	---M--	200	added ('OK')	image/jpeg	etag:%22v54%22	http://2.bp.blogspot.com/-i0_GG1s6fHw/Tr4eKQP61PI/AAAAAAAAAFQ/aOwFwxBWbD8/s1600/pacucha8.jpg	C:/Users/pc-3/Desktop/walter/2.bp.blogspot.com/-i0_GG1s6fHw/Tr4eKQP61PI/AAAAAAAAAFQ/aOwFwxBWbD8/s1600/pacucha8.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html)
04:37:59	402306/402306	---M--	200	added ('OK')	image/jpeg	etag:%22v3c%22	http://2.bp.blogspot.com/-Qk3Tn-7_QqY/Tr4Pvl12xMI/AAAAAAAAADw/1FU6L542cdY/s1600/P1010989.JPG	C:/Users/pc-3/Desktop/walter/2.bp.blogspot.com/-Qk3Tn-7_QqY/Tr4Pvl12xMI/AAAAAAAAADw/1FU6L542cdY/s1600/P1010989.JPG	(from http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html)
04:37:59	37377/37377	---M--	200	added ('OK')	image/jpeg	etag:%22v56%22	http://2.bp.blogspot.com/-zDbTkpr1Csk/Tr4jqmQcNqI/AAAAAAAAAFY/u9Ss8G-kAkg/s400/Sondor5.jpg	C:/Users/pc-3/Desktop/walter/2.bp.blogspot.com/-zDbTkpr1Csk/Tr4jqmQcNqI/AAAAAAAAAFY/u9Ss8G-kAkg/s400/Sondor5.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/sondor-bastion-chanka.html)
04:38:07	44457/44457	---M--	200	added ('OK')	image/jpeg	etag:%22v58%22	http://2.bp.blogspot.com/-A2ESrUTTf_8/Tr4k28ogO-I/AAAAAAAAAFg/A6IEuAHS-Q8/s400/Sondor6.jpg	C:/Users/pc-3/Desktop/walter/2.bp.blogspot.com/-A2ESrUTTf_8/Tr4k28ogO-I/AAAAAAAAAFg/A6IEuAHS-Q8/s400/Sondor6.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/sondor-bastion-chanka.html)
04:38:08	387205/387205	---M--	200	added ('OK')	image/jpeg	etag:%22v38%22	http://4.bp.blogspot.com/--Mf7SeDUc1A/Tr38F1OqANI/AAAAAAAAADg/Ru2rkdChArc/s1600/P1010982.JPG	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/--Mf7SeDUc1A/Tr38F1OqANI/AAAAAAAAADg/Ru2rkdChArc/s1600/P1010982.JPG	(from http://visitaandahuaylas.blogspot.com/2011/11/hermosa-laguna-de-pacucha-andahuaylas.html)
04:38:17	50415/50415	---M--	200	added ('OK')	image/jpeg	etag:%22v5a%22	http://1.bp.blogspot.com/-gBzy3IjltSY/Tr4liDlEhyI/AAAAAAAAAFo/vd9-9OUh1to/s400/Sondor4.jpg	C:/Users/pc-3/Desktop/walter/1.bp.blogspot.com/-gBzy3IjltSY/Tr4liDlEhyI/AAAAAAAAAFo/vd9-9OUh1to/s400/Sondor4.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/sondor-bastion-chanka.html)
04:38:55	232488/232488	---M--	200	added ('OK')	image/jpeg	etag:%22v5c%22	http://1.bp.blogspot.com/-jtGJdJiDD4g/Tr4l8CDsN7I/AAAAAAAAAFw/_WIsMasx5DI/s1600/Sondor3.jpg	C:/Users/pc-3/Desktop/walter/1.bp.blogspot.com/-jtGJdJiDD4g/Tr4l8CDsN7I/AAAAAAAAAFw/_WIsMasx5DI/s1600/Sondor3.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/sondor-bastion-chanka.html)
04:39:03	44434/44434	---M--	200	added ('OK')	image/jpeg	etag:%22v5c%22	http://1.bp.blogspot.com/-jtGJdJiDD4g/Tr4l8CDsN7I/AAAAAAAAAFw/_WIsMasx5DI/s400/Sondor3.jpg	C:/Users/pc-3/Desktop/walter/1.bp.blogspot.com/-jtGJdJiDD4g/Tr4l8CDsN7I/AAAAAAAAAFw/_WIsMasx5DI/s400/Sondor3.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/sondor-bastion-chanka.html)
04:39:22	465922/465922	---M--	200	added ('OK')	image/jpeg	etag:%22v5a%22	http://1.bp.blogspot.com/-gBzy3IjltSY/Tr4liDlEhyI/AAAAAAAAAFo/vd9-9OUh1to/s1600/Sondor4.jpg	C:/Users/pc-3/Desktop/walter/1.bp.blogspot.com/-gBzy3IjltSY/Tr4liDlEhyI/AAAAAAAAAFo/vd9-9OUh1to/s1600/Sondor4.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/sondor-bastion-chanka.html)
04:39:25	549513/549513	---M--	200	added ('OK')	image/jpeg	etag:%22v56%22	http://2.bp.blogspot.com/-zDbTkpr1Csk/Tr4jqmQcNqI/AAAAAAAAAFY/u9Ss8G-kAkg/s1600/Sondor5.jpg	C:/Users/pc-3/Desktop/walter/2.bp.blogspot.com/-zDbTkpr1Csk/Tr4jqmQcNqI/AAAAAAAAAFY/u9Ss8G-kAkg/s1600/Sondor5.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/sondor-bastion-chanka.html)
04:39:31	51045/51045	---M--	200	added ('OK')	image/jpeg	etag:%22v46%22	http://1.bp.blogspot.com/-cy0GxGZAWHM/Tr4U2wPc84I/AAAAAAAAAEY/sJKz10Lyl-E/s400/Sondor2.jpg	C:/Users/pc-3/Desktop/walter/1.bp.blogspot.com/-cy0GxGZAWHM/Tr4U2wPc84I/AAAAAAAAAEY/sJKz10Lyl-E/s400/Sondor2.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/sondor-bastion-chanka.html)
04:39:39	43452/43452	---M--	200	added ('OK')	image/jpeg	etag:%22v44%22	http://4.bp.blogspot.com/-1tmphqJbr5c/Tr4UeCop28I/AAAAAAAAAEQ/VclnNh1D8Jc/s400/Sondor1.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-1tmphqJbr5c/Tr4UeCop28I/AAAAAAAAAEQ/VclnNh1D8Jc/s400/Sondor1.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/sondor-bastion-chanka.html)
04:39:43	250924/250924	---M--	200	added ('OK')	image/jpeg	etag:%22v46%22	http://1.bp.blogspot.com/-cy0GxGZAWHM/Tr4U2wPc84I/AAAAAAAAAEY/sJKz10Lyl-E/s1600/Sondor2.jpg	C:/Users/pc-3/Desktop/walter/1.bp.blogspot.com/-cy0GxGZAWHM/Tr4U2wPc84I/AAAAAAAAAEY/sJKz10Lyl-E/s1600/Sondor2.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/sondor-bastion-chanka.html)
04:39:45	661777/661777	---M--	200	added ('OK')	image/jpeg	etag:%22v58%22	http://2.bp.blogspot.com/-A2ESrUTTf_8/Tr4k28ogO-I/AAAAAAAAAFg/A6IEuAHS-Q8/s1600/Sondor6.jpg	C:/Users/pc-3/Desktop/walter/2.bp.blogspot.com/-A2ESrUTTf_8/Tr4k28ogO-I/AAAAAAAAAFg/A6IEuAHS-Q8/s1600/Sondor6.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/sondor-bastion-chanka.html)
04:39:49	34156/34156	---M--	200	added ('OK')	image/jpeg	etag:%22v3e%22	http://1.bp.blogspot.com/-7YIr8zPtHH4/Tr4Q53huWeI/AAAAAAAAAD4/l_eFwHcIsX4/s400/P1020025.JPG	C:/Users/pc-3/Desktop/walter/1.bp.blogspot.com/-7YIr8zPtHH4/Tr4Q53huWeI/AAAAAAAAAD4/l_eFwHcIsX4/s400/P1020025.JPG	(from http://visitaandahuaylas.blogspot.com/2011/11/sondor-bastion-chanka.html)
04:39:51	164917/164917	---M--	200	added ('OK')	image/jpeg	etag:%22v44%22	http://4.bp.blogspot.com/-1tmphqJbr5c/Tr4UeCop28I/AAAAAAAAAEQ/VclnNh1D8Jc/s1600/Sondor1.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-1tmphqJbr5c/Tr4UeCop28I/AAAAAAAAAEQ/VclnNh1D8Jc/s1600/Sondor1.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/sondor-bastion-chanka.html)
04:39:52	46891/46891	---M--	200	added ('OK')	image/jpeg	etag:%22vb2%22	http://1.bp.blogspot.com/-umbPSj2Rj7Q/TstVPmX20SI/AAAAAAAAALI/iEIM9gQLmzo/s400/campanayocc2.jpg	C:/Users/pc-3/Desktop/walter/1.bp.blogspot.com/-umbPSj2Rj7Q/TstVPmX20SI/AAAAAAAAALI/iEIM9gQLmzo/s400/campanayocc2.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/campanayoq-andahuaylas.html)
04:39:58	31863/31863	---M--	200	added ('OK')	image/jpeg	etag:%22vb4%22	http://4.bp.blogspot.com/-6r_AHuW1MX0/TstVZJLc5kI/AAAAAAAAALQ/dg3YOZUbHl8/s400/campanayocc1.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-6r_AHuW1MX0/TstVZJLc5kI/AAAAAAAAALQ/dg3YOZUbHl8/s400/campanayocc1.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/campanayoq-andahuaylas.html)
04:40:04	92851/92851	---M--	200	added ('OK')	image/jpeg	etag:%22vb2%22	http://1.bp.blogspot.com/-umbPSj2Rj7Q/TstVPmX20SI/AAAAAAAAALI/iEIM9gQLmzo/s1600/campanayocc2.jpg	C:/Users/pc-3/Desktop/walter/1.bp.blogspot.com/-umbPSj2Rj7Q/TstVPmX20SI/AAAAAAAAALI/iEIM9gQLmzo/s1600/campanayocc2.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/campanayoq-andahuaylas.html)
04:40:08	55887/55887	---M--	200	added ('OK')	image/jpeg	etag:%22vcb%22	http://4.bp.blogspot.com/-tdN7-sPx4CQ/T1MK628TdGI/AAAAAAAAAMs/4NzG7y4iSYY/s400/IMG_4228.JPG	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-tdN7-sPx4CQ/T1MK628TdGI/AAAAAAAAAMs/4NzG7y4iSYY/s400/IMG_4228.JPG	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:40:18	251201/251201	---M--	200	added ('OK')	image/jpeg	etag:%22v3e%22	http://1.bp.blogspot.com/-7YIr8zPtHH4/Tr4Q53huWeI/AAAAAAAAAD4/l_eFwHcIsX4/s1600/P1020025.JPG	C:/Users/pc-3/Desktop/walter/1.bp.blogspot.com/-7YIr8zPtHH4/Tr4Q53huWeI/AAAAAAAAAD4/l_eFwHcIsX4/s1600/P1020025.JPG	(from http://visitaandahuaylas.blogspot.com/2011/11/sondor-bastion-chanka.html)
04:40:22	85973/85973	---M--	200	added ('OK')	image/jpeg	etag:%22v6a%22	http://3.bp.blogspot.com/-n88HcMD-fGo/TsbtiTGVNLI/AAAAAAAAAGo/xhAoQC_UejI/s1600/206756_1778410273239_1628857992_1686634_7758919_n.jpg	C:/Users/pc-3/Desktop/walter/3.bp.blogspot.com/-n88HcMD-fGo/TsbtiTGVNLI/AAAAAAAAAGo/xhAoQC_UejI/s1600/206756_1778410273239_1628857992_1686634_7758919_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:40:25	38909/38909	---M--	200	added ('OK')	image/jpeg	etag:%22v6a%22	http://3.bp.blogspot.com/-n88HcMD-fGo/TsbtiTGVNLI/AAAAAAAAAGo/xhAoQC_UejI/s400/206756_1778410273239_1628857992_1686634_7758919_n.jpg	C:/Users/pc-3/Desktop/walter/3.bp.blogspot.com/-n88HcMD-fGo/TsbtiTGVNLI/AAAAAAAAAGo/xhAoQC_UejI/s400/206756_1778410273239_1628857992_1686634_7758919_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:40:34	55311/55311	---M--	200	added ('OK')	image/jpeg	etag:%22v9d%22	http://4.bp.blogspot.com/-h9A4kDStiGQ/TsoIwdkxOjI/AAAAAAAAAJ0/3gPerLKANqg/s400/17973_1245092500628_1628857992_608032_495292_n.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-h9A4kDStiGQ/TsoIwdkxOjI/AAAAAAAAAJ0/3gPerLKANqg/s400/17973_1245092500628_1628857992_608032_495292_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:40:37	93270/93270	---M--	200	added ('OK')	image/jpeg	etag:%22v9d%22	http://4.bp.blogspot.com/-h9A4kDStiGQ/TsoIwdkxOjI/AAAAAAAAAJ0/3gPerLKANqg/s1600/17973_1245092500628_1628857992_608032_495292_n.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-h9A4kDStiGQ/TsoIwdkxOjI/AAAAAAAAAJ0/3gPerLKANqg/s1600/17973_1245092500628_1628857992_608032_495292_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:40:39	305583/305583	---M--	200	added ('OK')	image/jpeg	etag:%22vb4%22	http://4.bp.blogspot.com/-6r_AHuW1MX0/TstVZJLc5kI/AAAAAAAAALQ/dg3YOZUbHl8/s1600/campanayocc1.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-6r_AHuW1MX0/TstVZJLc5kI/AAAAAAAAALQ/dg3YOZUbHl8/s1600/campanayocc1.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/campanayoq-andahuaylas.html)
04:40:48	63258/63258	---M--	200	added ('OK')	image/jpeg	etag:%22v9f%22	http://2.bp.blogspot.com/-2JNhuWfXRXM/TsoJEXGUJ1I/AAAAAAAAAJ8/Irb4V3nIkys/s400/17973_1245092700633_1628857992_608035_1764329_n.jpg	C:/Users/pc-3/Desktop/walter/2.bp.blogspot.com/-2JNhuWfXRXM/TsoJEXGUJ1I/AAAAAAAAAJ8/Irb4V3nIkys/s400/17973_1245092700633_1628857992_608035_1764329_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:40:52	108934/108934	---M--	200	added ('OK')	image/jpeg	etag:%22v9f%22	http://2.bp.blogspot.com/-2JNhuWfXRXM/TsoJEXGUJ1I/AAAAAAAAAJ8/Irb4V3nIkys/s1600/17973_1245092700633_1628857992_608035_1764329_n.jpg	C:/Users/pc-3/Desktop/walter/2.bp.blogspot.com/-2JNhuWfXRXM/TsoJEXGUJ1I/AAAAAAAAAJ8/Irb4V3nIkys/s1600/17973_1245092700633_1628857992_608035_1764329_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:40:59	122727/122727	---M--	200	added ('OK')	image/jpeg	etag:%22va1%22	http://2.bp.blogspot.com/-KjIwVLyh3K8/TsoJXUHEXWI/AAAAAAAAAKE/iooQKc_r-nA/s1600/17973_1245092540629_1628857992_608033_1317404_n.jpg	C:/Users/pc-3/Desktop/walter/2.bp.blogspot.com/-KjIwVLyh3K8/TsoJXUHEXWI/AAAAAAAAAKE/iooQKc_r-nA/s1600/17973_1245092540629_1628857992_608033_1317404_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:00	77236/77236	---M--	200	added ('OK')	image/jpeg	etag:%22va1%22	http://2.bp.blogspot.com/-KjIwVLyh3K8/TsoJXUHEXWI/AAAAAAAAAKE/iooQKc_r-nA/s400/17973_1245092540629_1628857992_608033_1317404_n.jpg	C:/Users/pc-3/Desktop/walter/2.bp.blogspot.com/-KjIwVLyh3K8/TsoJXUHEXWI/AAAAAAAAAKE/iooQKc_r-nA/s400/17973_1245092540629_1628857992_608033_1317404_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:09	105232/105232	---M--	200	added ('OK')	image/jpeg	etag:%22va3%22	http://4.bp.blogspot.com/-kMHtmthbmeU/TsoJqqPa1AI/AAAAAAAAAKM/JWSm2lJghfk/s1600/17973_1245092780635_1628857992_608036_6948145_n.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-kMHtmthbmeU/TsoJqqPa1AI/AAAAAAAAAKM/JWSm2lJghfk/s1600/17973_1245092780635_1628857992_608036_6948145_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:10	62091/62091	---M--	200	added ('OK')	image/jpeg	etag:%22va3%22	http://4.bp.blogspot.com/-kMHtmthbmeU/TsoJqqPa1AI/AAAAAAAAAKM/JWSm2lJghfk/s400/17973_1245092780635_1628857992_608036_6948145_n.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-kMHtmthbmeU/TsoJqqPa1AI/AAAAAAAAAKM/JWSm2lJghfk/s400/17973_1245092780635_1628857992_608036_6948145_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:12	74714/74714	---M--	200	added ('OK')	image/jpeg	etag:%22va5%22	http://4.bp.blogspot.com/-AHNUmyzzGJY/TsoKC0Fho5I/AAAAAAAAAKU/0e9rgUWK0VM/s1600/167369_1653225543699_1628857992_1490395_604645_n.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-AHNUmyzzGJY/TsoKC0Fho5I/AAAAAAAAAKU/0e9rgUWK0VM/s1600/167369_1653225543699_1628857992_1490395_604645_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:16	38192/38192	---M--	200	added ('OK')	image/jpeg	etag:%22va5%22	http://4.bp.blogspot.com/-AHNUmyzzGJY/TsoKC0Fho5I/AAAAAAAAAKU/0e9rgUWK0VM/s400/167369_1653225543699_1628857992_1490395_604645_n.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-AHNUmyzzGJY/TsoKC0Fho5I/AAAAAAAAAKU/0e9rgUWK0VM/s400/167369_1653225543699_1628857992_1490395_604645_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:17	468835/468835	---M--	200	added ('OK')	image/jpeg	etag:%22vcb%22	http://4.bp.blogspot.com/-tdN7-sPx4CQ/T1MK628TdGI/AAAAAAAAAMs/4NzG7y4iSYY/s1600/IMG_4228.JPG	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-tdN7-sPx4CQ/T1MK628TdGI/AAAAAAAAAMs/4NzG7y4iSYY/s1600/IMG_4228.JPG	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:18	31809/31809	---M--	200	added ('OK')	image/jpeg	etag:%22va7%22	http://4.bp.blogspot.com/-n0JZVemwAH4/TsoKZz-B6dI/AAAAAAAAAKc/zWj7_CcxHwQ/s400/166532_1653261984610_1628857992_1490417_1034331_n.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-n0JZVemwAH4/TsoKZz-B6dI/AAAAAAAAAKc/zWj7_CcxHwQ/s400/166532_1653261984610_1628857992_1490417_1034331_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:20	62376/62376	---M--	200	added ('OK')	image/jpeg	etag:%22va7%22	http://4.bp.blogspot.com/-n0JZVemwAH4/TsoKZz-B6dI/AAAAAAAAAKc/zWj7_CcxHwQ/s1600/166532_1653261984610_1628857992_1490417_1034331_n.jpg	C:/Users/pc-3/Desktop/walter/4.bp.blogspot.com/-n0JZVemwAH4/TsoKZz-B6dI/AAAAAAAAAKc/zWj7_CcxHwQ/s1600/166532_1653261984610_1628857992_1490417_1034331_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:26	52957/52957	---M--	200	added ('OK')	image/jpeg	etag:%22va9%22	http://1.bp.blogspot.com/-3Lhi7Ko9OdE/TsoKq2zlguI/AAAAAAAAAKk/n3P995sKNQo/s400/167469_1749005695060_1536379122_1819776_5508471_n.jpg	C:/Users/pc-3/Desktop/walter/1.bp.blogspot.com/-3Lhi7Ko9OdE/TsoKq2zlguI/AAAAAAAAAKk/n3P995sKNQo/s400/167469_1749005695060_1536379122_1819776_5508471_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:28	96092/96092	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html?showComment=1374096491054	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas9b48.html	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:28	47337/47337	---M--	200	added ('OK')	image/jpeg	etag:%22vab%22	http://1.bp.blogspot.com/-qCREXveKEjs/TsoK5G2t_gI/AAAAAAAAAKs/qGShO1XSCt8/s400/167469_1749005775062_1536379122_1819777_4588249_n.jpg	C:/Users/pc-3/Desktop/walter/1.bp.blogspot.com/-qCREXveKEjs/TsoK5G2t_gI/AAAAAAAAAKs/qGShO1XSCt8/s400/167469_1749005775062_1536379122_1819777_4588249_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:29	96092/96092	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html?showComment=1376234699549	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylaseabb.html	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
